benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,57139638952,2365553878372,2422693517324,18474616871.000,18474.616871,0.000,44.00,44.00,44.00,44.00,265.194290,265194.290,197.337051,197337.051,4.786956,4786.956,,,467.318297,467318.297
crc32,57139652876,2422708100284,2479847753160,18474621372.000,18474.621372,0.000,44.00,44.00,44.00,44.00,265.204010,265204.010,197.353164,197353.164,4.786712,4786.712,,,467.343886,467343.886
crc32,57140129708,2479862329880,2537002459588,18474775555.000,18474.775555,0.000,44.00,44.00,44.00,44.00,265.207519,265207.519,197.361404,197361.404,4.786483,4786.483,,,467.355406,467355.406
crc32,57139652036,2537017042040,2594156694076,18474621113.000,18474.621113,0.000,44.00,44.00,44.00,44.00,265.216262,265216.262,197.425567,197425.567,4.786605,4786.605,,,467.428434,467428.434
crc32,57139838800,2594171275392,2651311114192,18474681484.000,18474.681484,0.000,43.00,44.00,43.00,44.00,265.203247,265203.247,197.444473,197444.473,4.787094,4787.094,,,467.434814,467434.814
crc32,57139666108,2651325692340,2708465358448,18474625662.000,18474.625662,0.000,43.00,44.00,44.00,44.00,265.202026,265202.026,197.401763,197401.763,4.786865,4786.865,,,467.390654,467390.654
crc32,57139782624,2708479938240,2765619720864,18474663334.000,18474.663334,0.000,44.00,43.00,44.00,43.00,265.274536,265274.536,197.439254,197439.254,4.787002,4787.002,,,467.500792,467500.792
crc32,57139448912,2765634298840,2822773747752,18474555429.000,18474.555429,0.000,44.00,44.00,44.00,44.00,265.252502,265252.502,197.421249,197421.249,4.786026,4786.026,,,467.459777,467459.777
crc32,57139671332,2822788326292,2879927997624,18474627346.000,18474.627346,0.000,44.00,45.00,44.00,45.00,265.309234,265309.234,197.500244,197500.244,4.787124,4787.124,,,467.596602,467596.602
crc32,57139814352,2879942577396,2937082391748,18474673592.000,18474.673592,0.000,44.00,43.00,44.00,43.00,265.286743,265286.743,197.462310,197462.310,4.786499,4786.499,,,467.535552,467535.552
crc32,57139838308,2937096975460,2994236813768,18474681326.000,18474.681326,0.000,43.00,45.00,43.00,45.00,265.353836,265353.836,197.519927,197519.927,4.787307,4787.307,,,467.661070,467661.070
cubic,46529132360,2994250596168,3040779728528,15043985678.000,15043.985678,0.000,43.00,44.00,43.00,44.00,230.009780,230009.780,174.562347,174562.347,3.897872,3897.872,,,408.469999,408469.999
cubic,46528082252,3040792703856,3087320786108,15043646150.000,15043.646150,0.000,44.00,44.00,44.00,44.00,230.023315,230023.315,174.584915,174584.915,3.898391,3898.391,,,408.506621,408506.621
cubic,46528727492,3087333758120,3133862485612,15043854767.000,15043.854767,0.000,44.00,44.00,44.00,44.00,229.893997,229893.997,174.517486,174517.486,3.898498,3898.498,,,408.309981,408309.981
cubic,46528668248,3133875456544,3180404124792,15043835605.000,15043.835605,0.000,44.00,45.00,44.00,45.00,230.135925,230135.925,174.680130,174680.130,3.897964,3897.964,,,408.714019,408714.019
cubic,46528984868,3180417100728,3226946085596,15043937975.000,15043.937975,0.000,45.00,44.00,45.00,44.00,230.131195,230131.195,174.674942,174674.942,3.898147,3898.147,,,408.704284,408704.284
cubic,46527849584,3226959056112,3273486905696,15043570912.000,15043.570912,0.000,44.00,45.00,44.00,45.00,230.333221,230333.221,174.850265,174850.265,3.898284,3898.284,,,409.081770,409081.770
cubic,46529497608,3273499877324,3320029374932,15044103756.000,15044.103756,0.000,45.00,45.00,45.00,45.00,230.286712,230286.712,174.812500,174812.500,3.898162,3898.162,,,408.997374,408997.374
cubic,46528543572,3320042340752,3366570884324,15043795303.000,15043.795303,0.000,45.00,45.00,45.00,45.00,230.437500,230437.500,174.975173,174975.173,3.898300,3898.300,,,409.310973,409310.973
cubic,46527971932,3366583857072,3413111829004,15043610480.000,15043.610480,0.000,45.00,45.00,45.00,45.00,230.419448,230419.448,174.892578,174892.578,3.898010,3898.010,,,409.210036,409210.036
cubic,46528511960,3413124796788,3459653308748,15043785083.000,15043.785083,0.000,44.00,45.00,44.00,45.00,230.229797,230229.797,174.789611,174789.611,3.898376,3898.376,,,408.917784,408917.784
cubic,46528312512,3459667080176,3506195392688,15043720585.000,15043.720585,0.000,44.00,46.00,44.00,46.00,230.271179,230271.179,174.830612,174830.612,3.898254,3898.254,,,409.000045,409000.045
cubic,46528829736,3506209969924,3552738799660,15043887817.000,15043.887817,0.000,44.00,45.00,44.00,45.00,230.114883,230114.883,174.702072,174702.072,3.898529,3898.529,,,408.715484,408715.484
cubic,46528605072,3552753374760,3599281979832,15043815176.000,15043.815176,0.000,44.00,45.00,44.00,45.00,229.951828,229951.828,174.505325,174505.325,3.898376,3898.376,,,408.355529,408355.529
cubic,46528250932,3599296554400,3645824805332,15043700699.000,15043.700699,0.000,44.00,45.00,44.00,45.00,229.940307,229940.307,174.526885,174526.885,3.898239,3898.239,,,408.365431,408365.431
cubic,46528505156,3645839389080,3692367894236,15043782884.000,15043.782884,0.000,43.00,45.00,44.00,45.00,229.904876,229904.876,174.520935,174520.935,3.899276,3899.276,,,408.325087,408325.087
cubic,46528093628,3692382473572,3738910567200,15043649826.000,15043.649826,0.000,44.00,44.00,44.00,44.00,229.928787,229928.787,174.478912,174478.912,3.898574,3898.574,,,408.306273,408306.273
cubic,46528521576,3738925140668,3785453662244,15043788178.000,15043.788178,0.000,44.00,46.00,44.00,46.00,230.002502,230002.502,174.636047,174636.047,3.898712,3898.712,,,408.537261,408537.261
cubic,46528555172,3785468240400,3831996795572,15043799044.000,15043.799044,0.000,45.00,46.00,45.00,46.00,230.100509,230100.509,174.682662,174682.662,3.898895,3898.895,,,408.682066,408682.066
cubic,46527980528,3832011371372,3878539351900,15043613246.000,15043.613246,0.000,44.00,46.00,45.00,46.00,230.088226,230088.226,174.646820,174646.820,3.898345,3898.345,,,408.633391,408633.391
cubic,46528311088,3878553928176,3925082239264,15043720136.000,15043.720136,0.000,45.00,45.00,45.00,45.00,230.107284,230107.284,174.640853,174640.853,3.897598,3897.598,,,408.645735,408645.735
cubic,46529239204,3925096816316,3971626055520,15044020218.000,15044.020218,0.000,45.00,44.00,45.00,44.00,230.062469,230062.469,174.625473,174625.473,3.897872,3897.872,,,408.585814,408585.814
cubic,46528182480,3971640633564,4018168816044,15043678555.000,15043.678555,0.000,44.00,44.00,44.00,44.00,230.080810,230080.810,174.664916,174664.916,3.897598,3897.598,,,408.643324,408643.324
cubic,46528691588,4018183392580,4064712084168,15043843152.000,15043.843152,0.000,44.00,45.00,44.00,45.00,230.006042,230006.042,174.556777,174556.777,3.897872,3897.872,,,408.460691,408460.691
cubic,46529314672,4064726666120,4111255980792,15044044607.000,15044.044607,0.000,43.00,44.00,44.00,44.00,229.906112,229906.112,174.517913,174517.913,3.898635,3898.635,,,408.322660,408322.660
cubic,46527923948,4111270556244,4157798480192,15043594954.000,15043.594954,0.000,44.00,44.00,44.00,44.00,229.958862,229958.862,174.561614,174561.614,3.898376,3898.376,,,408.418852,408418.852
cubic,46529065228,4157813060072,4204342125300,15043963969.000,15043.963969,0.000,44.00,45.00,44.00,45.00,229.878753,229878.753,174.478118,174478.118,3.898147,3898.147,,,408.255018,408255.018
cubic,46528333424,4204356707152,4250885040576,15043727356.000,15043.727356,0.000,44.00,45.00,44.00,45.00,229.879974,229879.974,174.495529,174495.529,3.898880,3898.880,,,408.274383,408274.383
cubic,46530270136,4250899618852,4297429888988,15044353543.000,15044.353543,0.000,44.00,45.00,44.00,45.00,229.974899,229974.899,174.563186,174563.186,3.898590,3898.590,,,408.436675,408436.675
cubic,46527709912,4297444466508,4343972176420,15043525752.000,15043.525752,0.000,44.00,45.00,44.00,45.00,230.031845,230031.845,174.600753,174600.753,3.897705,3897.705,,,408.530303,408530.303
cubic,46528442636,4343986761160,4390515203796,15043762659.000,15043.762659,0.000,44.00,45.00,44.00,45.00,230.184829,230184.829,174.705566,174705.566,3.898162,3898.162,,,408.788557,408788.557
cubic,46528760004,4390529784624,4437058544628,15043865271.000,15043.865271,0.000,44.00,45.00,44.00,45.00,230.067581,230067.581,174.605957,174605.957,3.898086,3898.086,,,408.571624,408571.624
cubic,46528069104,4437073127460,4483601196564,15043641896.000,15043.641896,0.000,44.00,44.00,44.00,44.00,230.133117,230133.117,174.674148,174674.148,3.897811,3897.811,,,408.705076,408705.076
cubic,46528690556,4483615773540,4530144464096,15043842825.000,15043.842825,0.000,45.00,44.00,45.00,44.00,229.996612,229996.612,174.589630,174589.630,3.898284,3898.284,,,408.484526,408484.526
cubic,46528733456,4530159045892,4576687779348,15043856697.000,15043.856697,0.000,44.00,45.00,45.00,45.00,230.060562,230060.562,174.571105,174571.105,3.897766,3897.766,,,408.529433,408529.433
cubic,46528123500,4576702354212,4623230477712,15043659472.000,15043.659472,0.000,43.00,45.00,44.00,45.00,230.044082,230044.082,174.568313,174568.313,3.898529,3898.529,,,408.510924,408510.924
cubic,46528358180,4623245052840,4669773411020,15043735350.000,15043.735350,0.000,44.00,45.00,44.00,45.00,229.949340,229949.340,174.499969,174499.969,3.898040,3898.040,,,408.347349,408347.349
cubic,46528432272,4669787983692,4716316415964,15043759308.000,15043.759308,0.000,44.00,45.00,44.00,45.00,229.952087,229952.087,174.499557,174499.557,3.898223,3898.223,,,408.349867,408349.867
cubic,46528017628,4716330990048,4762859007676,15043625252.000,15043.625252,0.000,43.00,45.00,44.00,45.00,230.090576,230090.576,174.568222,174568.222,3.897506,3897.506,,,408.556304,408556.304
cubic,46528434204,4762873582932,4809402017136,15043759941.000,15043.759941,0.000,44.00,45.00,45.00,45.00,230.192672,230192.672,174.685791,174685.791,3.898437,3898.437,,,408.776900,408776.900
cubic,46528639668,4809416596932,4855945236600,15043826373.000,15043.826373,0.000,44.00,44.00,44.00,44.00,230.189651,230189.651,174.737350,174737.350,3.898208,3898.208,,,408.825209,408825.209
cubic,46529918444,4855959814116,4902489732560,15044239819.000,15044.239819,0.000,44.00,45.00,44.00,45.00,230.153213,230153.213,174.677230,174677.230,3.897872,3897.872,,,408.728315,408728.315
cubic,46528602008,4902504307436,4949032909444,15043814185.000,15043.814185,0.000,45.00,45.00,45.00,45.00,230.296661,230296.661,174.810363,174810.363,3.898406,3898.406,,,409.005430,409005.430
cubic,46528356596,4949047486200,4995575842796,15043734839.000,15043.734839,0.000,44.00,44.00,44.00,44.00,230.054107,230054.107,174.530136,174530.136,3.898330,3898.330,,,408.482573,408482.573
cubic,46528505752,4995590421816,5042118927568,15043783076.000,15043.783076,0.000,44.00,44.00,44.00,44.00,230.010147,230010.147,174.472702,174472.702,3.898513,3898.513,,,408.381362,408381.362
cubic,46528168648,5042133504884,5088661673532,15043674084.000,15043.674084,0.000,44.00,46.00,44.00,46.00,229.875305,229875.305,174.397247,174397.247,3.898239,3898.239,,,408.170791,408170.791
cubic,46528711128,5088676254480,5135204965608,15043849480.000,15043.849480,0.000,44.00,44.00,44.00,44.00,229.840606,229840.606,174.426986,174426.986,3.898880,3898.880,,,408.166472,408166.472
cubic,46528339924,5135219543648,5181747883572,15043729450.000,15043.729450,0.000,44.00,44.00,44.00,44.00,229.882659,229882.659,174.425308,174425.308,3.898712,3898.712,,,408.206679,408206.679
cubic,46527978712,5181762464096,5228290442808,15043612659.000,15043.612659,0.000,44.00,44.00,44.00,44.00,230.067657,230067.657,174.605270,174605.270,3.897674,3897.674,,,408.570601,408570.601
cubic,46528523004,5228305020796,5274833543800,15043788644.000,15043.788644,0.000,44.00,45.00,44.00,45.00,230.042007,230042.007,174.548538,174548.538,3.898193,3898.193,,,408.488738,408488.738
cubic,46528231408,5274848123236,5321376354644,15043694377.000,15043.694377,0.000,44.00,45.00,44.00,45.00,229.904281,229904.281,174.426406,174426.406,3.898757,3898.757,,,408.229444,408229.444
dijkstra,59103251228,5321392538516,5380495789744,19109499809.000,19109.499809,0.000,43.00,47.00,43.00,47.00,323.495849,323495.849,252.434341,252434.341,4.951904,4951.904,,,580.882094,580882.094
dijkstra,59083855938,5380575456155,5439659312093,19103229497.000,19103.229497,20.000,43.00,48.00,45.00,48.00,323.632705,323632.705,252.510223,252510.223,4.951080,4951.080,,,581.094008,581094.008
dijkstra,59104678206,5439708044023,5498812722229,19109961803.000,19109.961803,10.000,43.00,46.00,45.00,47.00,323.669158,323669.158,252.488220,252488.220,4.952316,4952.316,,,581.109694,581109.694
dijkstra,59119672152,5498861457849,5557981130001,19114809651.000,19114.809651,10.000,42.00,46.00,45.00,46.00,323.867416,323867.416,252.585693,252585.693,4.953231,4953.231,,,581.406340,581406.340
dijkstra,59108815530,5558029858591,5617138674121,19111299457.000,19111.299457,10.000,43.00,47.00,45.00,47.00,323.823593,323823.593,252.522872,252522.872,4.952270,4952.270,,,581.298735,581298.735
dijkstra,59106370972,5617156469629,5676262840601,19110508499.000,19110.508499,0.000,45.00,47.00,45.00,47.00,323.628906,323628.906,252.377349,252377.349,4.951232,4951.232,,,580.957487,580957.487
dijkstra,59109925275,5676311573770,5735421499045,19111658254.000,19111.658254,10.000,42.00,47.00,45.00,47.00,323.901153,323901.153,252.661529,252661.529,4.953277,4953.277,,,581.515959,581515.959
dijkstra,59155302807,5735501172226,5794656475033,19126329898.000,19126.329898,20.000,44.00,48.00,45.00,48.00,324.208343,324208.343,252.914947,252914.947,4.956497,4956.497,,,582.079787,582079.787
dijkstra,59084658355,5794736141882,5853820800237,19103488864.000,19103.488864,20.000,43.00,48.00,45.00,48.00,323.950958,323950.958,252.697509,252697.509,4.950942,4950.942,,,581.599409,581599.409
dijkstra,59079471212,5853869532629,5912949003841,19101811748.000,19101.811748,10.000,44.00,47.00,45.00,47.00,323.925323,323925.323,252.721466,252721.466,4.949661,4949.661,,,581.596450,581596.450
dijkstra,59079589835,5912998536370,5972078126205,19101850081.000,19101.850081,10.000,44.00,48.00,45.00,48.00,323.757293,323757.293,252.613021,252613.021,4.949661,4949.661,,,581.319975,581319.975
dijkstra,59068160102,5972128468719,6031196628821,19098154574.000,19098.154574,10.000,43.00,48.00,45.00,48.00,323.711288,323711.288,252.649551,252649.551,4.948425,4948.425,,,581.309264,581309.264
dijkstra,59096413707,6031246962902,6090343376609,19107289641.000,19107.289641,10.000,42.00,48.00,45.00,48.00,323.835296,323835.296,252.663986,252663.986,4.951095,4951.095,,,581.450377,581450.377
dijkstra,59063153941,6090393713068,6149456867009,19096535969.000,19096.535969,10.000,43.00,48.00,45.00,48.00,323.635711,323635.711,252.479995,252479.995,4.949462,4949.462,,,581.065168,581065.168
dijkstra,59084734612,6149538139281,6208622873893,19103513519.000,19103.513519,20.000,42.00,48.00,45.00,48.00,323.783660,323783.660,252.680847,252680.847,4.950546,4950.546,,,581.415053,581415.053
dijkstra,59070010213,6208673212140,6267743222353,19098752759.000,19098.752759,10.000,44.00,48.00,45.00,48.00,323.804428,323804.428,252.677200,252677.200,4.948593,4948.593,,,581.430221,581430.221
dijkstra,59128006471,6267824498798,6326952505269,19117504339.000,19117.504339,20.000,43.00,48.00,45.00,48.00,324.075561,324075.561,252.850524,252850.524,4.953872,4953.872,,,581.879957,581879.957
dijkstra,59097806093,6327002845876,6386100651969,19107739842.000,19107.739842,10.000,44.00,48.00,45.00,48.00,324.141464,324141.464,252.866622,252866.622,4.950531,4950.531,,,581.958617,581958.617
dijkstra,59084842529,6386181928284,6445266770813,19103548411.000,19103.548411,20.000,43.00,47.00,45.00,47.00,323.818344,323818.344,252.574874,252574.874,4.950363,4950.363,,,581.343581,581343.581
dijkstra,59098855788,6445286169089,6504385024877,19108078649.000,19108.078649,0.000,45.00,47.00,45.00,47.00,323.839965,323839.965,252.626022,252626.022,4.951919,4951.919,,,581.417906,581417.906
dijkstra,59084518808,6504435363693,6563519882501,19103443735.000,19103.443735,10.000,44.00,48.00,45.00,48.00,323.682220,323682.220,252.523941,252523.941,4.950683,4950.683,,,581.156844,581156.844
dijkstra,59092568074,6563601161423,6622693729497,19106046264.000,19106.046264,20.000,44.00,47.00,45.00,47.00,323.826690,323826.690,252.576461,252576.461,4.951660,4951.660,,,581.354811,581354.811
dijkstra,59101031691,6622744072370,6681845104061,19108782755.000,19108.782755,10.000,43.00,48.00,45.00,48.00,324.002807,324002.807,252.720352,252720.352,4.950958,4950.958,,,581.674117,581674.117
dijkstra,59092818707,6681926381286,6741019199993,19106127302.000,19106.127302,20.000,44.00,47.00,45.00,47.00,324.113830,324113.830,252.770538,252770.538,4.951110,4951.110,,,581.835478,581835.478
dijkstra,59099896887,6741100480286,6800200377173,19108415836.000,19108.415836,20.000,42.00,48.00,45.00,48.00,323.998687,323998.687,252.691787,252691.787,4.952133,4952.133,,,581.642607,581642.607
dijkstra,59107817592,6800281653145,6859389470737,19110976788.000,19110.976788,20.000,43.00,48.00,45.00,48.00,324.163116,324163.116,252.850021,252850.021,4.951522,4951.522,,,581.964659,581964.659
dijkstra,59093354385,6859470740352,6918564094737,19106300497.000,19106.300497,20.000,43.00,48.00,45.00,48.00,324.008850,324008.850,252.745040,252745.040,4.950836,4950.836,,,581.704726,581704.726
dijkstra,59111085946,6918645368098,6977756454044,19112033534.000,19112.033534,20.000,44.00,48.00,45.00,48.00,324.125869,324125.869,252.869903,252869.903,4.951919,4951.919,,,581.947691,581947.691
dijkstra,59138467578,6977806793275,7036945260853,19120886677.000,19120.886677,10.000,44.00,47.00,45.00,47.00,324.458602,324458.602,253.024719,253024.719,4.955047,4955.047,,,582.438368,582438.368
dijkstra,59098503795,7036995606442,7096094110237,19107965412.000,19107.965412,10.000,44.00,47.00,45.00,47.00,324.187377,324187.377,252.834716,252834.716,4.951278,4951.278,,,581.973371,581973.371
dijkstra,59048801235,7096144451082,7155193252317,19091895394.000,19091.895394,10.000,44.00,48.00,45.00,48.00,324.109893,324109.893,252.831298,252831.298,4.946502,4946.502,,,581.887693,581887.693
dijkstra,59021845768,7155274530633,7214296376401,19083180048.000,19083.180048,20.000,43.00,48.00,45.00,48.00,323.883544,323883.544,252.720046,252720.046,4.943450,4943.450,,,581.547040,581547.040
dijkstra,59029895850,7214377651299,7273407547149,19085782823.000,19085.782823,20.000,43.00,48.00,45.00,48.00,324.005920,324005.920,252.688659,252688.659,4.945449,4945.449,,,581.640028,581640.028
dijkstra,59021720044,7273457890445,7332479610489,19083139384.000,19083.139384,10.000,44.00,47.00,45.00,48.00,324.095016,324095.016,252.788131,252788.131,4.944137,4944.137,,,581.827284,581827.284
dijkstra,59037686223,7332591823038,7391629509261,19088301646.000,19088.301646,30.000,43.00,47.00,45.00,47.00,324.183776,324183.776,252.850967,252850.967,4.946350,4946.350,,,581.981093,581981.093
dijkstra,59027847158,7391710788035,7450738635193,19085120440.000,19085.120440,20.000,43.00,47.00,45.00,47.00,324.100204,324100.204,252.754592,252754.592,4.945877,4945.877,,,581.800673,581800.673
dijkstra,59032153671,7450788974526,7509821128197,19086512838.000,19086.512838,10.000,43.00,47.00,45.00,47.00,324.035507,324035.507,252.692123,252692.123,4.945297,4945.297,,,581.672927,581672.927
dijkstra,59038229720,7509871470789,7568909700509,19088477364.000,19088.477364,10.000,44.00,48.00,45.00,48.00,323.981185,323981.185,252.724822,252724.822,4.945159,4945.159,,,581.651166,581651.166
dijkstra,59006977750,7568990977163,7627997954913,19078372849.000,19078.372849,20.000,43.00,48.00,45.00,48.00,323.827819,323827.819,252.644989,252644.989,4.941848,4941.848,,,581.414656,581414.656
dijkstra,59290624575,7628079235186,7687369859761,19170082681.000,19170.082681,20.000,44.00,47.00,45.00,47.00,325.146743,325146.743,253.618453,253618.453,4.966964,4966.964,,,583.732160,583732.160
dijkstra,59182546246,7687451133671,7746633679917,19135138363.000,19135.138363,20.000,43.00,48.00,45.00,48.00,324.682907,324682.907,253.263412,253263.412,4.957305,4957.305,,,582.903624,582903.624
dijkstra,59051625471,7746745889886,7805797515357,19092808530.000,19092.808530,30.000,43.00,47.00,45.00,47.00,324.053558,324053.558,252.792861,252792.861,4.945800,4945.800,,,581.792219,581792.219
