benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,52250005580,4054084587352,4106334592932,16893193222.000,16893.193222,0.000,46.00,47.00,46.00,47.00,300.103745,300103.745,239.916168,239916.168,4.430161,4430.161,,,300.103745,300103.745
crc32,52328640649,4106334914201,4158663554850,16918616963.000,16918.616963,0.000,47.00,47.00,47.00,47.00,300.819290,300819.290,240.468201,240468.201,4.430862,4430.862,,,300.819290,300819.290
crc32,52384771735,4158663912041,4211048683776,16936765634.000,16936.765634,0.000,47.00,48.00,47.00,48.00,301.577103,301577.103,241.123825,241123.825,4.428894,4428.894,,,301.577103,301577.103
crc32,52324087348,4211049009686,4263373097034,16917144728.000,16917.144728,0.000,48.00,47.00,48.00,47.00,301.215286,301215.286,240.854233,240854.233,4.431854,4431.854,,,301.215286,301215.286
crc32,52351554039,4263373418472,4315724972511,16926025767.000,16926.025767,0.000,47.00,47.00,47.00,47.00,301.441391,301441.391,241.056259,241056.259,4.430450,4430.450,,,301.441391,301441.391
crc32,52323055680,4315725297161,4368048352841,16916811568.000,16916.811568,0.000,47.00,48.00,47.00,48.00,301.124954,301124.954,240.790512,240790.512,4.430450,4430.450,,,301.124954,301124.954
crc32,52341969562,4368048672088,4420390641650,16922926837.000,16922.926837,0.000,48.00,47.00,48.00,47.00,301.311234,301311.234,241.015457,241015.457,4.429031,4429.031,,,301.311234,301311.234
crc32,52334874948,4420390962816,4472725837764,16920633068.000,16920.633068,0.000,47.00,47.00,47.00,47.00,301.158752,301158.752,240.904434,240904.434,4.428207,4428.207,,,301.158752,301158.752
crc32,52425917540,4472726159574,4525152077114,16950068266.000,16950.068266,0.000,47.00,48.00,47.00,48.00,301.980057,301980.057,241.508728,241508.728,4.431229,4431.229,,,301.980057,301980.057
crc32,52411005160,4525152408472,4577563413632,16945247384.000,16945.247384,0.000,48.00,47.00,48.00,47.00,302.285553,302285.553,241.794754,241794.754,4.434631,4434.631,,,302.285553,302285.553
crc32,52348027990,4577563737074,4629911765064,16924885412.000,16924.885412,0.000,47.00,47.00,47.00,47.00,301.603668,301603.668,241.166321,241166.321,4.433853,4433.853,,,301.603668,301603.668
crc32,52435372459,4629912086082,4682347458541,16953125333.000,16953.125333,0.000,47.00,48.00,47.00,48.00,302.704742,302704.742,242.107895,242107.895,4.431351,4431.351,,,302.704742,302704.742
crc32,52405569245,4682347779908,4734753349153,16943492932.000,16943.492932,0.000,48.00,48.00,48.00,48.00,302.321381,302321.381,241.807617,241807.617,4.432053,4432.053,,,302.321381,302321.381
crc32,52250278746,4734753715437,4787003994183,16893286399.000,16893.286399,0.000,48.00,48.00,48.00,48.00,301.348419,301348.419,241.011902,241011.902,4.428253,4428.253,,,301.348419,301348.419
crc32,52247201715,4787004321862,4839251523577,16892286680.000,16892.286680,0.000,48.00,48.00,48.00,48.00,301.210068,301210.068,240.869400,240869.400,4.427628,4427.628,,,301.210068,301210.068
crc32,52257136610,4839251844380,4891508980990,16895499192.000,16895.499192,0.000,48.00,48.00,48.00,48.00,301.189545,301189.545,240.816483,240816.483,4.431137,4431.137,,,301.189545,301189.545
crc32,52355960633,4891509302702,4943865263335,16927450338.000,16927.450338,0.000,48.00,48.00,48.00,48.00,302.209747,302209.747,241.749481,241749.481,4.427582,4427.582,,,302.209747,302209.747
crc32,52322505020,4943865618450,4996188123470,16916634594.000,16916.634594,0.000,48.00,48.00,48.00,48.00,301.886124,301886.124,241.391266,241391.266,4.426682,4426.682,,,301.886124,301886.124
crc32,52359525807,4996188447101,5048547972908,16928603125.000,16928.603125,0.000,48.00,48.00,48.00,48.00,302.284744,302284.744,241.738297,241738.297,4.426193,4426.193,,,302.284744,302284.744
crc32,52424042842,5048548309400,5100972352242,16949462485.000,16949.462485,0.000,48.00,48.00,48.00,48.00,302.842926,302842.926,242.181732,242181.732,4.424698,4424.698,,,302.842926,302842.926
crc32,52427454667,5100972673003,5153400127670,16950564927.000,16950.564927,0.000,48.00,48.00,48.00,48.00,303.110580,303110.580,242.444321,242444.321,4.425217,4425.217,,,303.110580,303110.580
crc32,52426537043,5153400447150,5205826984193,16950268430.000,16950.268430,0.000,48.00,48.00,48.00,48.00,302.993317,302993.317,242.355057,242355.057,4.425568,4425.568,,,302.993317,302993.317
crc32,52363524701,5205827305140,5258190829841,16929895489.000,16929.895489,0.000,48.00,48.00,48.00,48.00,302.518188,302518.188,242.004593,242004.593,4.426773,4426.773,,,302.518188,302518.188
crc32,52322488106,5258191155462,5310513643568,16916639795.000,16916.639795,0.000,48.00,49.00,48.00,49.00,302.051697,302051.697,241.542068,241542.068,4.424927,4424.927,,,302.051697,302051.697
crc32,52424988345,5310514022529,5362939010874,16949768017.000,16949.768017,0.000,49.00,48.00,49.00,48.00,303.005371,303005.371,242.403168,242403.168,4.426788,4426.788,,,303.005371,303005.371
crc32,52425543301,5362939335010,5415364878311,16949947205.000,16949.947205,0.000,48.00,48.00,48.00,48.00,302.895386,302895.386,242.316833,242316.833,4.424774,4424.774,,,302.895386,302895.386
crc32,52423386834,5415365199563,5467788586397,16949249849.000,16949.249849,0.000,48.00,47.00,48.00,47.00,302.702545,302702.545,242.048462,242048.462,4.427109,4427.109,,,302.702545,302702.545
crc32,52384248461,5467788905157,5520173153618,16936595869.000,16936.595869,0.000,47.00,48.00,47.00,48.00,302.521240,302521.240,241.884369,241884.369,4.428238,4428.238,,,302.521240,302521.240
crc32,52321120094,5520173475796,5572494595890,16916189329.000,16916.189329,0.000,48.00,48.00,48.00,48.00,301.917419,301917.419,241.397934,241397.934,4.425110,4425.110,,,301.917419,301917.419
crc32,52326007091,5572494924472,5624820931563,16917766103.000,16917.766103,0.000,48.00,48.00,48.00,48.00,302.183640,302183.640,241.676910,241676.910,4.424606,4424.606,,,302.183640,302183.640
crc32,52392444685,5624821254834,5677213699519,16939247416.000,16939.247416,0.000,48.00,48.00,48.00,48.00,303.113785,303113.785,242.486084,242486.084,4.425323,4425.323,,,303.113785,303113.785
crc32,52389645310,5677214060870,5729603706180,16938346118.000,16938.346118,0.000,48.00,48.00,48.00,48.00,303.015411,303015.411,242.411072,242411.072,4.424225,4424.225,,,303.015411,303015.411
crc32,52327780703,5729604068407,5781931849110,16918339880.000,16918.339880,0.000,48.00,48.00,48.00,48.00,302.040421,302040.421,241.532959,241532.959,4.425598,4425.598,,,302.040421,302040.421
crc32,52323974898,5781932175977,5834256150875,16917109075.000,16917.109075,0.000,48.00,49.00,48.00,49.00,302.029327,302029.327,241.540558,241540.558,4.425400,4425.400,,,302.029327,302029.327
crc32,52356594601,5834256473305,5886613067906,16927655933.000,16927.655933,0.000,49.00,48.00,49.00,48.00,302.374237,302374.237,241.884796,241884.796,4.427444,4427.444,,,302.374237,302374.237
crc32,52433767158,5886613393187,5939047160345,16952606210.000,16952.606210,0.000,48.00,48.00,48.00,48.00,302.876312,302876.312,242.319916,242319.916,4.425476,4425.476,,,302.876312,302876.312
cubic,42911233224,5939047480050,5981958713274,13873842004.000,13873.842004,0.000,48.00,50.00,48.00,50.00,264.979370,264979.370,215.130341,215130.341,3.627747,3627.747,,,264.979370,264979.370
cubic,42864775756,5981959033814,6024823809570,13858821680.000,13858.821680,0.000,50.00,49.00,50.00,49.00,264.625854,264625.854,214.733704,214733.704,3.628311,3628.311,,,264.625854,264625.854
cubic,42858636572,6024824124967,6067682761539,13856836925.000,13856.836925,0.000,49.00,49.00,49.00,49.00,264.957642,264957.642,214.971008,214971.008,3.627380,3627.380,,,264.957642,264957.642
cubic,42850547114,6067683079271,6110533626385,13854221419.000,13854.221419,0.000,49.00,49.00,49.00,49.00,264.724854,264724.854,214.751770,214751.770,3.625824,3625.824,,,264.724854,264724.854
cubic,42851439376,6110533943060,6153385382436,13854509866.000,13854.509866,0.000,49.00,49.00,49.00,49.00,264.650665,264650.665,214.639206,214639.206,3.625305,3625.305,,,264.650665,264650.665
cubic,42936909517,6153385699262,6196322608779,13882143495.000,13882.143495,0.000,49.00,49.00,49.00,49.00,265.478958,265478.958,215.414780,215414.780,3.625885,3625.885,,,265.478958,265478.958
cubic,42934658598,6196322923949,6239257582547,13881415706.000,13881.415706,0.000,49.00,49.00,49.00,50.00,265.582489,265582.489,215.477325,215477.325,3.627884,3627.884,,,265.582489,265582.489
cubic,42939417385,6239257899397,6282197316782,13882954364.000,13882.954364,0.000,49.00,49.00,50.00,49.00,265.836502,265836.502,215.720169,215720.169,3.628387,3628.387,,,265.836502,265836.502
cubic,42936871095,6282197633599,6325134504694,13882130685.000,13882.130685,0.000,49.00,49.00,49.00,49.00,265.584412,265584.412,215.527283,215527.283,3.628555,3628.555,,,265.584412,265584.412
cubic,42938176567,6325134820900,6368072997467,13882552901.000,13882.552901,0.000,49.00,49.00,49.00,49.00,265.853241,265853.241,215.824463,215824.463,3.631439,3631.439,,,265.853241,265853.241
cubic,42895583096,6368073311954,6410968895050,13868781889.000,13868.781889,0.000,49.00,49.00,49.00,49.00,265.318344,265318.344,215.335083,215335.083,3.630173,3630.173,,,265.318344,265318.344
cubic,42881319538,6410969214607,6453850534145,13864170584.000,13864.170584,0.000,49.00,50.00,49.00,50.00,265.425720,265425.720,215.429138,215429.138,3.629761,3629.761,,,265.425720,265425.720
cubic,42851849831,6453850855724,6496702705555,13854642631.000,13854.642631,0.000,50.00,50.00,50.00,50.00,264.867203,264867.203,214.847778,214847.778,3.626907,3626.907,,,264.867203,264867.203
cubic,42838847362,6496703090468,6539541937830,13850440184.000,13850.440184,0.000,50.00,49.00,50.00,49.00,264.914124,264914.124,214.919876,214919.876,3.628235,3628.235,,,264.914124,264914.124
cubic,42788732901,6539542264098,6582330996999,13834235870.000,13834.235870,0.000,49.00,50.00,49.00,50.00,264.239868,264239.868,214.388123,214388.123,3.628113,3628.113,,,264.239868,264239.868
cubic,42796749430,6582331321879,6625128071309,13836832238.000,13836.832238,0.000,50.00,49.00,50.00,49.00,264.759949,264759.949,214.860321,214860.321,3.629761,3629.761,,,264.759949,264759.949
cubic,42789168262,6625128428074,6667917596336,13834376967.000,13834.376967,0.000,49.00,49.00,49.00,49.00,264.684662,264684.662,214.715195,214715.195,3.629379,3629.379,,,264.684662,264684.662
cubic,42788771853,6667917920428,6710706692281,13834248144.000,13834.248144,0.000,49.00,49.00,49.00,49.00,264.556793,264556.793,214.566681,214566.681,3.629974,3629.974,,,264.556793,264556.793
cubic,42792335566,6710707010503,6753499346069,13835400756.000,13835.400756,0.000,49.00,49.00,49.00,49.00,264.549377,264549.377,214.551437,214551.437,3.628342,3628.342,,,264.549377,264549.377
cubic,42787132409,6753499670468,6796286802877,13833718849.000,13833.718849,0.000,49.00,50.00,49.00,50.00,264.556961,264556.961,214.625275,214625.275,3.629105,3629.105,,,264.556961,264556.961
cubic,42795886933,6796287130320,6839083017253,13836549358.000,13836.549358,0.000,50.00,49.00,50.00,49.00,264.942017,264942.017,214.977142,214977.142,3.628922,3628.922,,,264.942017,264942.017
cubic,42857528739,6839083338132,6881940866871,13856478377.000,13856.478377,0.000,49.00,50.00,49.00,50.00,265.175659,265175.659,215.176178,215176.178,3.629440,3629.440,,,265.175659,265175.659
cubic,42820615923,6881941189359,6924761805282,13844544583.000,13844.544583,0.000,50.00,49.00,50.00,49.00,265.243912,265243.912,215.213501,215213.501,3.630203,3630.203,,,265.243912,265243.912
cubic,42787529002,6924762128683,6967549657685,13833846662.000,13833.846662,0.000,49.00,50.00,49.00,50.00,264.861359,264861.359,214.938248,214938.248,3.627945,3627.945,,,264.861359,264861.359
cubic,42791049984,6967550011038,7010341061022,13834985975.000,13834.985975,0.000,50.00,49.00,50.00,49.00,264.828323,264828.323,214.901871,214901.871,3.629623,3629.623,,,264.828323,264828.323
cubic,42788550159,7010341380602,7053129930761,13834176771.000,13834.176771,0.000,49.00,50.00,49.00,50.00,264.900452,264900.452,214.889893,214889.893,3.629593,3629.593,,,264.900452,264900.452
cubic,42791257024,7053130253557,7095921510581,13835052604.000,13835.052604,0.000,50.00,50.00,50.00,50.00,265.094955,265094.955,215.095200,215095.200,3.628922,3628.922,,,265.094955,265094.955
cubic,42786164619,7095921836172,7138708000791,13833405832.000,13833.405832,0.000,50.00,50.00,50.00,50.00,264.936386,264936.386,214.955444,214955.444,3.628799,3628.799,,,264.936386,264936.386
cubic,42788536036,7138708333318,7181496869354,13834172851.000,13834.172851,0.000,50.00,50.00,50.00,50.00,264.841553,264841.553,214.804840,214804.840,3.631622,3631.622,,,264.841553,264841.553
cubic,42792700222,7181497191482,7224289891704,13835518618.000,13835.518618,0.000,50.00,50.00,50.00,50.00,264.838181,264838.181,214.787155,214787.155,3.632492,3632.492,,,264.838181,264838.181
cubic,42851121157,7224290213457,7267141334614,13854406865.000,13854.406865,0.000,50.00,49.00,50.00,49.00,265.056061,265056.061,214.948273,214948.273,3.631424,3631.424,,,265.056061,265056.061
cubic,42893118731,7267141655281,7310034774012,13867985847.000,13867.985847,0.000,49.00,50.00,49.00,50.00,265.600082,265600.082,215.424866,215424.866,3.632217,3632.217,,,265.600082,265600.082
cubic,42851139441,7310035101047,7352886240488,13854413076.000,13854.413076,0.000,50.00,50.00,50.00,50.00,265.115326,265115.326,215.011963,215011.963,3.631195,3631.195,,,265.115326,265115.326
cubic,42908765004,7352886566375,7395795331379,13873044879.000,13873.044879,0.000,50.00,50.00,50.00,50.00,265.888290,265888.290,215.764557,215764.557,3.630020,3630.020,,,265.888290,265888.290
cubic,42907807332,7395795656096,7438703463428,13872734074.000,13872.734074,0.000,50.00,50.00,50.00,50.00,265.794006,265794.006,215.644623,215644.623,3.630890,3630.890,,,265.794006,265794.006
cubic,42854459892,7438703784198,7481558244090,13855486572.000,13855.486572,0.000,50.00,50.00,50.00,50.00,265.564377,265564.377,215.514130,215514.130,3.629150,3629.150,,,265.564377,265564.377
cubic,42857888525,7481558566354,7524416454879,13856595833.000,13856.595833,0.000,50.00,50.00,50.00,50.00,266.067291,266067.291,215.978317,215978.317,3.628708,3628.708,,,266.067291,266067.291
cubic,42881105463,7524416787766,7567297893229,13864105275.000,13864.105275,0.000,50.00,51.00,50.00,51.00,266.108765,266108.765,215.948151,215948.151,3.630737,3630.737,,,266.108765,266108.765
cubic,42937209258,7567298250727,7610235459985,13882240772.000,13882.240772,0.000,51.00,50.00,51.00,50.00,266.324203,266324.203,216.124756,216124.756,3.630325,3630.325,,,266.324203,266324.203
cubic,42934670135,7610235781396,7653170451531,13881419782.000,13881.419782,0.000,50.00,49.00,50.00,49.00,266.237549,266237.549,216.023300,216023.300,3.632141,3632.141,,,266.237549,266237.549
cubic,42852080392,7653170776975,7696022857367,13854717247.000,13854.717247,0.000,49.00,50.00,49.00,50.00,265.529236,265529.236,215.437012,215437.012,3.630096,3630.096,,,265.529236,265529.236
cubic,42852539823,7696023180030,7738875719853,13854865697.000,13854.865697,0.000,50.00,50.00,50.00,50.00,265.598877,265598.877,215.526230,215526.230,3.628555,3628.555,,,265.598877,265598.877
cubic,42857800550,7738876077197,7781733877747,13856567704.000,13856.567704,0.000,50.00,50.00,50.00,50.00,265.797989,265797.989,215.736542,215736.542,3.628845,3628.845,,,265.797989,265797.989
cubic,42851670996,7781734213914,7824585884910,13854585428.000,13854.585428,0.000,50.00,51.00,50.00,51.00,265.708969,265708.969,215.640930,215640.930,3.629074,3629.074,,,265.708969,265708.969
cubic,42901000856,7824586208807,7867487209663,13870534337.000,13870.534337,0.000,51.00,49.00,51.00,49.00,266.154907,266154.907,215.980774,215980.774,3.630737,3630.737,,,266.154907,266154.907
cubic,42851339852,7867487534212,7910338874064,13854477909.000,13854.477909,0.000,49.00,50.00,49.00,50.00,265.467911,265467.911,215.354691,215354.691,3.631210,3631.210,,,265.467911,265467.911
cubic,42899398772,7910339198849,7953238597621,13870016348.000,13870.016348,0.000,50.00,49.00,50.00,49.00,266.049713,266049.713,215.856567,215856.567,3.631317,3631.317,,,266.049713,266049.713
cubic,42856303103,7953238921831,7996095224934,13856082330.000,13856.082330,0.000,49.00,49.00,49.00,49.00,265.594620,265594.620,215.456009,215456.009,3.630585,3630.585,,,265.594620,265594.620
cubic,42881116429,7996095546590,8038976663019,13864104818.000,13864.104818,0.000,49.00,50.00,49.00,50.00,265.971497,265971.497,215.781540,215781.540,3.628906,3628.906,,,265.971497,265971.497
cubic,42930172565,8038976984539,8081907157104,13879965452.000,13879.965452,0.000,50.00,49.00,50.00,49.00,266.002518,266002.518,215.763199,215763.199,3.631897,3631.897,,,266.002518,266002.518
dijkstra,53194888529,8081907501405,8135102389934,17198688631.000,17198.688631,0.000,49.00,53.00,49.00,53.00,365.943375,365943.375,303.217560,303217.560,4.499741,4499.741,,,365.943375,365943.375
dijkstra,53145766711,8135102730683,8188248497394,17182805631.000,17182.805631,0.000,53.00,53.00,53.00,53.00,365.987503,365987.503,303.194763,303194.763,4.497177,4497.177,,,365.987503,365987.503
dijkstra,53040179445,8188248840366,8241289019811,17148669028.000,17148.669028,0.000,53.00,53.00,53.00,53.00,365.617828,365617.828,302.900803,302900.803,4.490250,4490.250,,,365.617828,365617.828
dijkstra,53122771688,8241289363589,8294412135277,17175371619.000,17175.371619,0.000,53.00,53.00,53.00,53.00,365.989151,365989.151,303.096741,303096.741,4.493942,4493.942,,,365.989151,365989.151
dijkstra,53248849922,8294412477939,8347661327861,17216142303.000,17216.142303,0.000,53.00,52.00,53.00,52.00,367.328140,367328.140,304.246140,304246.140,4.498047,4498.047,,,367.328140,367328.140
dijkstra,53148617749,8347661728948,8400810346697,17183735849.000,17183.735849,0.000,54.00,54.00,54.00,54.00,366.559174,366559.174,303.567123,303567.123,4.497971,4497.971,,,366.559174,366559.174
dijkstra,53096460467,8400810690738,8453907151205,17166868219.000,17166.868219,0.000,54.00,54.00,54.00,54.00,366.193176,366193.176,303.242920,303242.920,4.499954,4499.954,,,366.193176,366193.176
dijkstra,53040045141,8453907526541,8506947571682,17148625641.000,17148.625641,0.000,54.00,54.00,54.00,54.00,366.086533,366086.533,303.176193,303176.193,4.499146,4499.146,,,366.086533,366086.533
dijkstra,53044600751,8506947922850,8559992523601,17150097760.000,17150.097760,0.000,54.00,53.00,54.00,53.00,365.503418,365503.418,302.679245,302679.245,4.497604,4497.604,,,365.503418,365503.418
dijkstra,53027379382,8559992863904,8613020243286,17144530378.000,17144.530378,0.000,53.00,54.00,53.00,54.00,365.379440,365379.440,302.632538,302632.538,4.495377,4495.377,,,365.379440,365379.440
dijkstra,53069226182,8613020621513,8666089847695,17158059861.000,17158.059861,0.000,54.00,53.00,54.00,53.00,365.514847,365514.847,302.653351,302653.351,4.498398,4498.398,,,365.514847,365514.847
dijkstra,52992081773,8666090193333,8719082275106,17133117898.000,17133.117898,0.000,53.00,53.00,53.00,53.00,365.366653,365366.653,302.614929,302614.929,4.492920,4492.920,,,365.366653,365366.653
dijkstra,53054933969,8719082621284,8772137555253,17153438714.000,17153.438714,0.000,53.00,53.00,53.00,53.00,365.946304,365946.304,303.034775,303034.775,4.500717,4500.717,,,365.946304,365946.304
dijkstra,53161706037,8772137904378,8825299610415,17187960047.000,17187.960047,0.000,53.00,53.00,53.00,53.00,367.097305,367097.305,304.045914,304045.914,4.498703,4498.703,,,367.097305,367097.305
dijkstra,53153496544,8825299960904,8878453457448,17185305686.000,17185.305686,0.000,53.00,54.00,53.00,54.00,367.252930,367252.930,304.231079,304231.079,4.493393,4493.393,,,367.252930,367252.930
dijkstra,53182989563,8878453802994,8931636792557,17194841101.000,17194.841101,0.000,54.00,54.00,54.00,54.00,367.244919,367244.919,304.198975,304198.975,4.498795,4498.795,,,367.244919,367244.919
dijkstra,53155368176,8931637139881,8984792508057,17185911270.000,17185.911270,0.000,54.00,55.00,54.00,55.00,366.982513,366982.513,303.997925,303997.925,4.497864,4497.864,,,366.982513,366982.513
dijkstra,53122028343,8984792856778,9037914885121,17175130908.000,17175.130908,0.000,55.00,54.00,55.00,54.00,366.968231,366968.231,304.007416,304007.416,4.499527,4499.527,,,366.968231,366968.231
dijkstra,53159865154,9037915233236,9091075098390,17187364918.000,17187.364918,0.000,54.00,55.00,54.00,55.00,367.215195,367215.195,304.322037,304322.037,4.498535,4498.535,,,367.215195,367215.195
dijkstra,53090655345,9091075443745,9144166099090,17164987748.000,17164.987748,0.000,55.00,55.00,55.00,54.00,366.578171,366578.171,303.732468,303732.468,4.495010,4495.010,,,366.578171,366578.171
dijkstra,53202576634,9144166448661,9197369025295,17201174458.000,17201.174458,0.000,54.00,54.00,54.00,54.00,367.627151,367627.151,304.619476,304619.476,4.496216,4496.216,,,367.627151,367627.151
dijkstra,53211963521,9197369432849,9250581396370,17204216744.000,17204.216744,0.000,54.00,54.00,54.00,54.00,367.392761,367392.761,304.440536,304440.536,4.496246,4496.246,,,367.392761,367392.761
dijkstra,53194546097,9250581744057,9303776290154,17198576959.000,17198.576959,0.000,54.00,54.00,54.00,54.00,367.012878,367012.878,304.010635,304010.635,4.501663,4501.663,,,367.012878,367012.878
dijkstra,53164023754,9303776636421,9356940660175,17188710522.000,17188.710522,0.000,54.00,53.00,54.00,53.00,367.532928,367532.928,304.490265,304490.265,4.499329,4499.329,,,367.532928,367532.928
dijkstra,53189913463,9356941026574,9410130940037,17197079804.000,17197.079804,0.000,53.00,55.00,53.00,55.00,367.054871,367054.871,304.174652,304174.652,4.494446,4494.446,,,367.054871,367054.871
dijkstra,53284285851,9410131285188,9463415571039,17227595589.000,17227.595589,0.000,55.00,54.00,55.00,54.00,368.788101,368788.101,305.714081,305714.081,4.504349,4504.349,,,368.788101,368788.101
dijkstra,53165794775,9463415956112,9516581750887,17189281502.000,17189.281502,0.000,54.00,55.00,54.00,55.00,367.488510,367488.510,304.610611,304610.611,4.497086,4497.086,,,367.488510,367488.510
dijkstra,53188893708,9516582098946,9569770992654,17196750534.000,17196.750534,0.000,55.00,55.00,55.00,55.00,367.839218,367839.218,304.927963,304927.963,4.503769,4503.769,,,367.839218,367839.218
dijkstra,53113015108,9569771380505,9622884395613,17172217738.000,17172.217738,0.000,55.00,54.00,55.00,54.00,367.234589,367234.589,304.432297,304432.297,4.498047,4498.047,,,367.234589,367234.589
dijkstra,53208159839,9622884774926,9676092934765,17202979397.000,17202.979397,0.000,54.00,54.00,54.00,54.00,367.695496,367695.496,304.700607,304700.607,4.496124,4496.124,,,367.695496,367695.496
dijkstra,53224504146,9676093281392,9729317785538,17208263228.000,17208.263228,0.000,54.00,54.00,54.00,54.00,367.739777,367739.777,304.721527,304721.527,4.499664,4499.664,,,367.739777,367739.777
dijkstra,53090121690,9729318133857,9782408255547,17164815422.000,17164.815422,0.000,54.00,54.00,54.00,54.00,366.661621,366661.621,303.795837,303795.837,4.493835,4493.835,,,366.661621,366661.621
dijkstra,53149469303,9782408600592,9835558069895,17184003035.000,17184.003035,0.000,54.00,54.00,54.00,54.00,367.259171,367259.171,304.407364,304407.364,4.498840,4498.840,,,367.259171,367259.171
dijkstra,53101465499,9835558416073,9888659881572,17168482744.000,17168.482744,0.000,54.00,54.00,54.00,54.00,366.897141,366897.141,304.089752,304089.752,4.497009,4497.009,,,366.897141,366897.141
dijkstra,53207719925,9888660230596,9941867950521,17202837096.000,17202.837096,0.000,54.00,55.00,54.00,55.00,367.675201,367675.201,304.812576,304812.576,4.497040,4497.040,,,367.675201,367675.201
dijkstra,53216607489,9941868299903,9995084907392,17205710128.000,17205.710128,0.000,55.00,54.00,55.00,54.00,367.913666,367913.666,304.997192,304997.192,4.496506,4496.506,,,367.913666,367913.666
dijkstra,53245648071,9995085256452,10048330904523,17215099539.000,17215.099539,0.000,54.00,55.00,54.00,55.00,368.163528,368163.528,305.098328,305098.328,4.501663,4501.663,,,368.163528,368163.528
dijkstra,53245048436,10048331251082,10101576299518,17214905959.000,17214.905959,0.000,55.00,55.00,55.00,55.00,368.229736,368229.736,305.278564,305278.564,4.500183,4500.183,,,368.229736,368229.736
dijkstra,53160905319,10101576651165,10154737556484,17187701183.000,17187.701183,0.000,55.00,54.00,55.00,54.00,367.985977,367985.977,305.165268,305165.268,4.489700,4489.700,,,367.985977,367985.977
dijkstra,53185342475,10154737905520,10207923247995,17195601937.000,17195.601937,0.000,54.00,55.00,54.00,55.00,367.903336,367903.336,305.047852,305047.852,4.502075,4502.075,,,367.903336,367903.336
dijkstra,53092742867,10207923597312,10261016340179,17165663245.000,17165.663245,0.000,55.00,55.00,55.00,55.00,366.942032,366942.032,304.076767,304076.767,4.496994,4496.994,,,366.942032,366942.032
dijkstra,53166432173,10261016690385,10314183122558,17189490898.000,17189.490898,0.000,55.00,54.00,55.00,54.00,367.589081,367589.081,304.709335,304709.335,4.500000,4500.000,,,367.589081,367589.081
